horizon,variable,shock,variance_share
20,pinfobs,eb,0.0007778511728028537
20,pinfobs,eg,0.0004303451199115935
20,pinfobs,eqs,0.0006163509175900083
20,pinfobs,em,0.023678483254962645
20,pinfobs,epinf,93.31221430645459
20,pinfobs,ew,6.6538154665880045
20,robs,ea,0.1415394132184851
20,robs,eb,0.10739516038240977
20,robs,eg,0.010890516961442246
20,robs,eqs,0.05915366682531656
20,robs,em,0.3137025362849015
20,robs,epinf,92.1055168588636
20,robs,ew,7.26180184746386
21,dy,ea,0.8064817406353826
21,dy,eb,4.994092478959596
21,dy,eg,6.600402930078037
21,dy,eqs,2.3519884146140733
21,dy,em,3.5863116098339547
21,dy,epinf,76.61460185435814
21,dy,ew,5.046120971520822
21,pinfobs,ea,0.008188395069259054
21,pinfobs,eb,0.0007519886339209987
21,pinfobs,eg,0.00042352854221557783
21,pinfobs,eqs,0.0005968615332377663
21,pinfobs,em,0.022950276646497462
21,pinfobs,epinf,93.26752909441507
21,pinfobs,ew,6.699559855159796
21,robs,ea,0.13540199358992366
21,robs,eb,0.10264273732057676
21,robs,eg,0.0104436731626365
21,robs,eqs,0.05654029387149236
21,robs,em,0.29995851493949477
21,robs,epinf,92.07143482434297
21,robs,ew,7.32357796277289
22,dy,ea,0.8099178124336813
22,dy,eb,4.986319862452174
22,dy,eg,6.590071728423408
22,dy,eqs,2.348951100915555
22,dy,em,3.586643176876526
22,dy,epinf,76.61435907029768
22,dy,ew,5.063737248600976
22,pinfobs,ea,0.007929654525400074
22,pinfobs,eb,0.0007277995110530094
22,pinfobs,eg,0.00041697687073138446
22,pinfobs,eqs,0.0005797624602902611
22,pinfobs,em,0.02225593314106822
22,pinfobs,epinf,93.22653703729897
22,pinfobs,ew,6.741552836192486
22,robs,ea,0.12985255402505655
22,robs,eb,0.09835366197422689
22,robs,eg,0.01004062390663365
22,robs,eqs,0.05418927703869476
22,robs,em,0.28751857732767544
22,robs,epinf,92.04023720198536
22,robs,ew,7.379808103742347
23,dy,ea,0.8134312242687899
23,dy,eb,4.981115507847377
23,dy,eg,6.583155340007199
23,dy,eqs,2.346968483182614
23,dy,em,3.5874247637639995
23,dy,epinf,76.61046527774721
23,dy,ew,5.077439403182807
23,pinfobs,ea,0.0076887426663112286
23,pinfobs,eb,0.0007051493743120429
23,pinfobs,eg,0.0004106787774752694
23,pinfobs,eqs,0.0005647840057031575
23,pinfobs,em,0.021595333059651008
23,pinfobs,epinf,93.18896596575486
23,pinfobs,ew,6.780069346361696
23,robs,ea,0.12480190455824641
23,robs,eb,0.09445572467632332
